date,time,azi,elev,apmag,sbrt,observatory
2025-01-10,02:30,109.487111,-65.674137,19.297,n.a.,ssf
2025-01-10,03:00,69.367216,4.363433,19.298,n.a.,hf
2025-01-10,03:00,102.189717,-59.484865,19.298,n.a.,ssf
2025-01-10,03:30,71.714493,11.000679,19.298,n.a.,hf
2025-01-10,03:30,96.694873,-53.140976,19.298,n.a.,ssf
2025-01-10,04:00,73.844215,17.724321,19.299,n.a.,hf
2025-01-10,04:00,92.191364,-46.729937,19.299,n.a.,ssf
2025-01-10,04:30,75.795319,24.51781,19.299,n.a.,hf
2025-01-10,04:30,88.256896,-40.299736,19.299,n.a.,ssf
2025-01-10,05:00,77.599144,31.367983,19.3,n.a.,hf
2025-01-10,05:00,84.647496,-33.881749,19.3,n.a.,ssf
2025-01-10,05:30,79.280974,38.264211,19.3,n.a.,hf
2025-01-10,05:30,81.207367,-27.500246,19.3,n.a.,ssf
2025-01-10,06:00,80.861069,45.197771,19.301,n.a.,hf
2025-01-10,06:00,77.826572,-21.176998,19.301,n.a.,ssf
2025-01-10,06:30,82.355096,52.161384,19.301,n.a.,hf
2025-01-10,06:30,74.419295,-14.933941,19.301,n.a.,ssf
2025-01-10,07:00,83.773561,59.148855,19.302,n.a.,hf
2025-01-10,07:00,70.911656,-8.79507,19.302,n.a.,ssf
2025-01-10,07:30,85.118668,66.154805,19.302,n.a.,hf
2025-01-10,07:30,67.234279,-2.788094,19.302,n.a.,ssf
2025-01-10,08:00,86.371625,73.174438,19.303,n.a.,hf
2025-01-10,08:00,63.317445,3.053863,19.303,n.a.,ssf
2025-01-10,08:30,87.422997,80.203297,19.303,n.a.,hf
2025-01-10,08:30,59.087928,8.690362,19.303,n.a.,ssf
2025-01-10,09:00,86.93318,87.235895,19.304,n.a.,hf
2025-01-10,09:00,54.467398,14.071481,19.304,n.a.,ssf
2025-01-10,09:30,272.455288,85.723565,19.304,n.a.,hf
2025-01-10,09:30,49.372933,19.135444,19.304,n.a.,ssf
2025-01-10,10:00,272.771863,78.690942,19.305,n.a.,hf
2025-01-10,10:00,43.720899,23.806342,19.305,n.a.,ssf
2025-01-10,10:30,273.88922,71.663717,19.305,n.a.,hf
2025-01-10,10:30,37.436104,27.992646,19.305,n.a.,ssf
2025-01-10,11:00,275.165867,64.64668,19.306,n.a.,hf
2025-01-10,11:00,30.468241,31.587862,19.306,n.a.,ssf
2025-01-10,11:30,276.527288,57.64433,19.307,n.a.,hf
2025-01-10,11:30,22.815905,34.475259,19.306,n.a.,ssf
2025-01-10,12:00,277.961488,50.661573,19.307,n.a.,hf
2025-01-10,12:00,14.553483,36.538662,19.307,n.a.,ssf
2025-01-10,12:30,279.472993,43.703943,19.308,n.a.,hf
2025-01-10,12:30,5.848403,37.679562,19.308,n.a.,ssf
2025-01-10,13:00,281.073551,36.777844,19.308,n.a.,hf
2025-01-10,13:00,356.952004,37.836902,19.308,n.a.,ssf
2025-01-10,13:30,282.779821,29.890835,19.309,n.a.,hf
2025-01-10,13:30,348.156391,37.001856,19.309,n.a.,ssf
2025-01-10,14:00,284.613084,23.052006,19.309,n.a.,hf
2025-01-10,14:00,339.73185,35.220128,19.309,n.a.,ssf
2025-01-10,14:30,331.874891,32.580495,19.31,n.a.,ssf
2025-01-10,15:00,324.688304,29.195651,19.31,n.a.,ssf
2025-01-10,15:30,318.191818,25.183639,19.311,n.a.,ssf
2025-01-10,16:00,293.851334,-3.552912,19.311,n.a.,hf
2025-01-10,16:00,312.347661,20.654946,19.311,n.a.,ssf
2025-01-10,16:30,296.871824,-9.914255,19.312,n.a.,hf
2025-01-10,17:00,300.31488,-16.095928,19.312,n.a.,hf
2025-01-10,17:30,304.280795,-22.047626,19.313,n.a.,hf
2025-01-10,18:00,308.892438,-27.70223,19.313,n.a.,hf
2025-01-10,18:00,293.974444,-0.926085,19.313,n.a.,ssf
2025-01-10,18:30,314.29438,-32.970213,19.314,n.a.,hf
2025-01-10,18:30,290.2294,-6.884876,19.314,n.a.,ssf
2025-01-10,19:00,320.642961,-37.733559,19.314,n.a.,hf
2025-01-10,19:00,286.675907,-12.985339,19.314,n.a.,ssf
2025-01-10,19:30,328.077861,-41.841428,19.315,n.a.,hf
2025-01-10,19:30,283.244929,-19.198248,19.315,n.a.,ssf
2025-01-10,20:00,336.664531,-45.112777,19.315,n.a.,hf
2025-01-10,20:00,279.864674,-25.498617,19.315,n.a.,ssf
2025-01-10,20:30,346.309192,-47.354108,19.316,n.a.,hf
2025-01-10,20:30,276.454144,-31.864052,19.316,n.a.,ssf
2025-01-10,21:00,356.685814,-48.398248,19.316,n.a.,hf
2025-01-10,21:00,272.912801,-38.272971,19.316,n.a.,ssf
2025-01-10,21:30,7.254195,-48.155322,19.317,n.a.,hf
2025-01-10,21:30,269.102634,-44.702274,19.317,n.a.,ssf
2025-01-10,22:00,17.410389,-46.646998,19.317,n.a.,hf
2025-01-10,22:00,264.814204,-51.123545,19.317,n.a.,ssf
2025-01-10,22:30,26.683496,-43.997796,19.318,n.a.,hf
2025-01-10,22:30,259.696351,-57.495626,19.318,n.a.,ssf
2025-01-10,23:00,34.839113,-40.390519,19.318,n.a.,hf
2025-01-10,23:00,253.096655,-63.74757,19.318,n.a.,ssf
2025-01-10,23:30,41.853754,-36.017389,19.319,n.a.,hf
2025-01-10,23:30,243.667115,-69.733297,19.319,n.a.,ssf
2025-01-11,00:00,47.829506,-31.049207,19.319,n.a.,hf
2025-01-11,00:00,228.390373,-75.09409,19.319,n.a.,ssf
2025-01-11,00:30,52.917278,-25.624299,19.32,n.a.,hf
2025-01-11,00:30,201.520655,-78.856088,19.32,n.a.,ssf
2025-01-11,01:00,57.271087,-19.849329,19.32,n.a.,hf
2025-01-11,01:00,163.998112,-79.179905,19.32,n.a.,ssf
2025-01-11,01:30,61.027887,-13.804718,19.321,n.a.,hf
2025-01-11,01:30,134.876153,-75.827038,19.321,n.a.,ssf
2025-01-11,02:00,64.301913,-7.55069,19.321,n.a.,hf
2025-01-11,02:00,118.221182,-70.627418,19.321,n.a.,ssf
2025-01-11,02:30,67.185602,-1.13246,19.322,n.a.,hf
2025-01-11,02:30,108.139743,-64.706882,19.322,n.a.,ssf
2025-01-11,03:00,69.752787,5.415749,19.322,n.a.,hf
