date,time,azi,elev,apmag,sbrt,observatory
2025-01-11,03:30,228.14889,-19.445015,21.011,5.303,ssf
2025-01-11,04:00,95.624632,-77.651178,21.011,5.303,hf
2025-01-11,04:00,222.434527,-24.010559,21.011,5.303,ssf
2025-01-11,04:30,95.830245,-70.651895,21.01,5.303,hf
2025-01-11,04:30,216.089959,-28.076271,21.01,5.302,ssf
2025-01-11,05:00,96.683869,-63.660315,21.01,5.302,hf
2025-01-11,05:00,209.074512,-31.53575,21.01,5.302,ssf
2025-01-11,05:30,97.807398,-56.683365,21.009,5.302,hf
2025-01-11,05:30,201.399344,-34.274348,21.009,5.302,ssf
2025-01-11,06:00,99.094531,-49.726843,21.009,5.302,hf
2025-01-11,06:00,193.152105,-36.180686,21.009,5.302,ssf
2025-01-11,06:30,100.511169,-42.796811,21.009,5.302,hf
2025-01-11,06:30,184.509731,-37.163798,21.009,5.302,ssf
2025-01-11,07:00,102.050502,-35.90011,21.008,5.302,hf
2025-01-11,07:00,175.724334,-37.171728,21.008,5.302,ssf
2025-01-11,07:30,103.719357,-29.044745,21.008,5.302,hf
2025-01-11,07:30,167.078122,-36.204055,21.008,5.302,ssf
2025-01-11,08:00,105.533524,-22.240314,21.007,5.302,hf
2025-01-11,08:00,158.824115,-34.312005,21.007,5.302,ssf
2025-01-11,08:30,107.516402,-15.498542,21.007,5.302,hf
2025-01-11,08:30,151.140661,-31.586078,21.007,5.302,ssf
2025-01-11,09:00,109.699191,-8.833993,21.007,5.302,hf
2025-01-11,09:00,144.116816,-28.137479,21.007,5.302,ssf
2025-01-11,09:30,112.122054,-2.265032,21.006,5.302,hf
2025-01-11,09:30,137.764825,-24.080913,21.006,5.302,ssf
2025-01-11,10:00,114.836013,4.184861,21.006,5.302,hf
2025-01-11,10:00,132.044715,-19.522962,21.006,5.302,ssf
2025-01-11,10:30,117.905528,10.485266,21.005,5.302,hf
2025-01-11,10:30,126.888116,-14.55643,21.005,5.302,ssf
2025-01-11,11:00,121.411557,16.596332,21.005,5.302,hf
2025-01-11,11:00,122.215488,-9.258985,21.005,5.302,ssf
2025-01-11,11:30,125.454653,22.465376,21.004,5.302,hf
2025-01-11,11:30,117.946282,-3.694209,21.004,5.302,ssf
2025-01-11,12:00,130.156765,28.022426,21.004,5.302,hf
2025-01-11,12:00,114.003665,2.086355,21.004,5.302,ssf
2025-01-11,12:30,135.658843,33.174797,21.004,5.302,hf
2025-01-11,12:30,110.315696,8.040929,21.004,5.302,ssf
2025-01-11,13:00,142.108439,37.801547,21.003,5.301,hf
2025-01-11,13:00,106.814258,14.13538,21.003,5.301,ssf
2025-01-11,13:30,149.628239,41.750386,21.003,5.301,hf
2025-01-11,13:30,103.432395,20.341343,21.003,5.301,ssf
2025-01-11,14:00,158.256968,44.842435,21.002,5.301,hf
2025-01-11,14:00,100.100085,26.634563,21.002,5.301,ssf
2025-01-11,14:30,167.869201,46.892425,21.002,5.301,hf
2025-01-11,14:30,96.737763,32.993332,21.002,5.301,ssf
2025-01-11,15:00,178.117502,47.748101,21.002,5.301,hf
2025-01-11,15:00,93.24579,39.396792,21.002,5.301,ssf
2025-01-11,15:30,188.468728,47.337447,21.001,5.301,hf
2025-01-11,15:30,89.485873,45.822692,21.001,5.301,ssf
2025-01-11,16:00,198.356357,45.695768,21.001,5.301,hf
2025-01-11,16:00,85.24519,52.243683,21.001,5.301,ssf
2025-01-11,16:30,207.356553,42.952042,21.0,5.301,hf
2025-01-11,16:30,80.160313,58.619914,21.0,5.301,ssf
2025-01-11,17:00,215.268687,39.285259,21.0,5.301,hf
2025-01-11,17:30,222.08283,34.8799,21.0,5.301,hf
2025-01-11,18:00,227.900199,29.898841,20.999,5.301,hf
2025-01-11,18:00,47.734837,76.231296,20.999,5.301,ssf
2025-01-11,18:30,232.864372,24.474017,20.999,5.301,hf
2025-01-11,18:30,18.173006,79.823354,20.999,5.301,ssf
2025-01-11,19:00,237.1207,18.707526,20.998,5.301,hf
2025-01-11,19:00,338.225665,79.616295,20.998,5.301,ssf
2025-01-11,19:30,240.798334,12.67672,20.998,5.301,hf
2025-01-11,19:30,310.202954,75.775979,20.998,5.301,ssf
2025-01-11,20:00,244.00512,6.439833,20.997,5.3,hf
2025-01-11,20:00,294.902707,70.334609,20.997,5.3,ssf
2025-01-11,20:30,246.82836,0.040825,20.997,5.3,hf
2025-01-11,20:30,285.648038,64.302384,20.997,5.3,ssf
2025-01-11,21:00,249.337632,-6.486868,20.997,5.3,hf
2025-01-11,21:00,279.215395,58.027815,20.997,5.3,ssf
2025-01-11,21:30,251.58791,-13.117536,20.996,5.3,hf
2025-01-11,21:30,274.230599,51.648052,20.996,5.3,ssf
2025-01-11,22:00,253.622276,-19.831158,20.996,5.3,hf
2025-01-11,22:00,270.045234,45.228858,20.996,5.3,ssf
2025-01-11,22:30,255.473963,-26.611929,20.995,5.3,hf
2025-01-11,22:30,266.315325,38.80845,20.995,5.3,ssf
2025-01-11,23:00,257.167609,-33.447181,20.995,5.3,hf
2025-01-11,23:00,262.837417,32.413529,20.995,5.3,ssf
2025-01-11,23:30,258.719493,-40.326585,20.995,5.3,hf
