date,time,azi,elev,apmag,sbrt,observatory
2025-01-10,12:00,81.512382,45.598331,19.334,7.468,hf
2025-01-10,12:00,77.97373,-20.584575,19.334,7.468,ssf
2025-01-10,12:30,83.082839,52.567451,19.333,7.468,hf
2025-01-10,12:30,74.545988,-14.344314,19.333,7.468,ssf
2025-01-10,13:00,84.620983,59.55951,19.333,7.467,hf
2025-01-10,13:00,71.017293,-8.207982,19.333,7.467,ssf
2025-01-10,13:30,86.166225,66.569229,19.333,7.467,hf
2025-01-10,13:30,67.317445,-2.203566,19.333,7.467,ssf
2025-01-10,14:00,87.800675,73.591813,19.332,7.467,hf
2025-01-10,14:00,63.375723,3.635468,19.332,7.467,ssf
2025-01-10,14:30,89.815167,80.622412,19.332,7.467,hf
2025-01-10,14:30,59.117706,9.268238,19.332,7.467,ssf
2025-01-10,15:00,95.847704,87.648931,19.332,7.467,hf
2025-01-10,15:00,54.463665,14.644225,19.332,7.467,ssf
2025-01-10,15:30,267.769992,85.291712,19.331,7.467,hf
2025-01-10,15:30,49.329125,19.700838,19.331,7.467,ssf
2025-01-10,16:00,270.976024,78.260242,19.331,7.467,hf
2025-01-10,16:00,43.628903,24.361082,19.331,7.467,ssf
2025-01-10,16:30,272.794449,71.232043,19.331,7.467,hf
2025-01-10,16:30,37.286649,28.532055,19.331,7.467,ssf
2025-01-10,17:00,274.384357,64.213721,19.33,7.467,hf
2025-01-10,17:00,30.251957,32.105667,19.33,7.467,ssf
2025-01-10,17:30,275.921846,57.209998,19.33,7.467,hf
2025-01-10,17:30,22.525302,34.96362,19.33,7.467,ssf
2025-01-10,18:00,277.468034,50.225806,19.329,7.466,hf
2025-01-10,18:00,14.185698,36.988666,19.329,7.466,ssf
2025-01-10,18:30,279.056579,43.266662,19.329,7.466,hf
2025-01-10,18:30,5.407786,38.082327,19.329,7.466,ssf
2025-01-10,19:00,280.713155,36.338936,19.329,7.466,hf
2025-01-10,19:00,356.450942,38.185115,19.329,7.466,ssf
2025-01-10,19:30,282.461955,29.450147,19.328,7.466,hf
2025-01-10,19:30,347.613267,37.291193,19.328,7.466,ssf
2025-01-10,20:00,284.328741,22.609347,19.328,7.466,hf
2025-01-10,20:00,339.166834,35.449909,19.328,7.466,ssf
2025-01-10,20:30,286.342898,15.827617,19.328,7.466,hf
2025-01-10,20:30,331.305707,32.753358,19.328,7.466,ssf
2025-01-10,21:00,288.539305,9.118744,19.327,7.466,hf
2025-01-10,21:00,324.127772,29.31656,19.327,7.466,ssf
2025-01-10,21:30,290.960397,2.500144,19.327,7.466,hf
2025-01-10,21:30,317.647453,25.258742,19.327,7.466,ssf
2025-01-10,22:00,293.658633,-4.005868,19.327,7.466,hf
2025-01-10,22:00,311.822544,20.690668,19.327,7.466,ssf
2025-01-10,22:30,296.6995,-10.370308,19.326,7.466,hf
2025-01-10,22:30,306.580372,15.708513,19.326,7.466,ssf
2025-01-10,23:00,300.165056,-16.555056,19.326,7.465,hf
2025-01-10,23:00,301.836607,10.392448,19.326,7.465,ssf
2025-01-10,23:30,304.15767,-22.509468,19.326,7.465,hf
2025-01-10,23:30,297.506208,4.807827,19.326,7.465,ssf
2025-01-11,00:00,308.802869,-28.165823,19.325,7.465,hf
2025-01-11,00:00,293.508412,-0.99257,19.325,7.465,ssf
2025-01-11,00:30,314.248567,-33.433576,19.325,7.465,hf
2025-01-11,00:30,289.767878,-6.966093,19.325,7.465,ssf
2025-01-11,01:00,320.654888,-38.193095,19.325,7.465,hf
2025-01-11,01:00,286.213471,-13.077947,19.324,7.465,ssf
2025-01-11,01:30,328.164718,-42.291187,19.324,7.465,hf
2025-01-11,01:30,282.775395,-19.299202,19.324,7.465,ssf
2025-01-11,02:00,336.843777,-45.543857,19.324,7.465,hf
2025-01-11,02:00,279.380759,-25.605021,19.324,7.465,ssf
2025-01-11,02:30,346.592211,-47.754841,19.323,7.465,hf
2025-01-11,02:30,275.946876,-31.972992,19.323,7.465,ssf
2025-01-11,03:00,357.06992,-48.755933,19.323,7.465,hf
2025-01-11,03:00,272.370562,-38.381292,19.323,7.465,ssf
2025-01-11,03:30,7.718997,-48.459429,19.323,7.465,hf
2025-01-11,03:30,268.50955,-44.80624,19.323,7.465,ssf
2025-01-11,04:00,17.923642,-46.892153,19.322,7.465,hf
2025-01-11,04:00,264.147346,-51.218267,19.322,7.464,ssf
2025-01-11,04:30,27.212784,-44.184561,19.322,7.464,hf
2025-01-11,04:30,258.920708,-57.573985,19.322,7.464,ssf
2025-01-11,05:00,35.360535,-40.523892,19.322,7.464,hf
